  210      60.0000       0.9835
  211      60.0000       0.9847
  212      60.0000       0.9839
  213      60.0000       0.9848
  214      60.0000       0.9841
  215      60.0000       0.9848
  216      60.0000       0.9840
  217      60.0000       0.9845
  218      60.0000       0.9835
  219      60.0000       0.9835
  220      60.0000       0.9822
  221      60.0000       0.9802
  222      60.0000       0.9737
  223      60.0000       0.9772
  224      60.0000       1.0632
  225      60.0000       0.9788
  226      60.0000       0.9735
  227      60.0000       0.9805
  228      60.0000       0.9749
  229      60.0000       0.9810
  230      60.0000       0.9753
  231      60.0000       0.9811
  232      60.0000       0.9752
  233      60.0000       0.9807
  234      60.0000       0.9747
  235      60.0000       0.9797
  236      60.0000       0.9733
  237      60.0000       0.9766
  238      60.0000       0.9651
  239      60.0000       0.9744
  240      60.0000       1.0592
  241      60.0000       0.9585
  242      60.0000       1.0870
  243      60.0000       0.9650
  244      60.0000       1.0861
  245      60.0000       0.9651
  246      60.0000       1.0840
  247      60.0000       0.9648
  248      60.0000       1.0831
  249      60.0000       0.9643
  250      60.0000       1.0821
  251      60.0000       0.9633
  252      60.0000       1.0806
  253      60.0000       0.9598
  254      60.0000       1.0698
  255      60.0000       0.9613
  256      60.0000       1.1528
  257      12.5139       0.0000
  258      14.5985       0.0000
  259      12.4936       0.0000
  260      14.5872       0.0000
  261      12.4854       0.0000
  262      14.5801       0.0000
  263      12.4790       0.0000
  264      14.5731       0.0000
  265      12.4712       0.0000
  266      14.5637       0.0000
  267      12.4589       0.0000
  268      14.5479       0.0000
  269      12.4349       0.0000
  270      14.5120       0.0000
  271      12.3554       0.0000
  272      14.2481       0.0000
  273      18.7565       0.0000
  274      20.8267       0.0000
  275      18.7510       0.0000
  276      20.8220       0.0000
  277      18.7447       0.0000
  278      20.8163       0.0000
  279      18.7381       0.0000
  280      20.8094       0.0000
  281      18.7295       0.0000
  282      20.7999       0.0000
  283      18.7161       0.0000
  284      20.7844       0.0000
  285      18.6908       0.0000
  286      20.7536       0.0000
  287      18.6257       0.0000
  288      20.5255       0.0000
  289      24.9653       0.0000
  290      27.0324       0.0000
  291      24.9629       0.0000
  292      27.0297       0.0000
  293      24.9587       0.0000
  294      27.0255       0.0000
  295      24.9531       0.0000
  296      27.0199       0.0000
  297      24.9455       0.0000
  298      27.0121       0.0000
  299      24.9343       0.0000
  300      27.0003       0.0000
  301      24.9151       0.0000
  302      26.9788       0.0000
  303      24.8688       0.0000
  304      26.7714       0.0000
  305      31.1667       0.0000
  306      33.2330       0.0000
  307      31.1651       0.0000
  308      33.2312       0.0000
  309      31.1621       0.0000
  310      33.2280       0.0000
  311      31.1579       0.0000
  312      33.2239       0.0000
  313      31.1523       0.0000
  314      33.2186       0.0000
  315      31.1446       0.0000
  316      33.2114       0.0000
  317      31.1324       0.0000
  318      33.1977       0.0000
  319      31.0978       0.0000
  320      33.0016       0.0000
  321      37.3668       0.0000
  322      39.4337       0.0000
  323      37.3656       0.0000
  324      39.4320       0.0000
  325      37.3632       0.0000
  326      39.4295       0.0000
  327      37.3602       0.0000
  328      39.4267       0.0000
  329      37.3567       0.0000
  330      39.4239       0.0000
  331      37.3527       0.0000
  332      39.4209       0.0000
  333      37.3465       0.0000
  334      39.4139       0.0000
  335      37.3204       0.0000
  336      39.2265       0.0000
  337      43.5698       0.0000
  338      45.6386       0.0000
  339      43.5683       0.0000
  340      45.6364       0.0000
  341      43.5660       0.0000
  342      45.6339       0.0000
  343      43.5636       0.0000
  344      45.6318       0.0000
  345      43.5618       0.0000
  346      45.6307       0.0000
  347      43.5608       0.0000
  348      45.6310       0.0000
  349      43.5600       0.0000
  350      45.6301       0.0000
  351      43.5423       0.0000
  352      45.4529       0.0000
  353      49.7827       0.0000
  354      51.8573       0.0000
  355      49.7793       0.0000
  356      51.8520       0.0000
  357      49.7758       0.0000
  358      51.8484       0.0000
  359      49.7735       0.0000
  360      51.8464       0.0000
  361      49.7724       0.0000
  362      51.8459       0.0000
  363      49.7731       0.0000
  364      51.8474       0.0000
  365      49.7758       0.0000
  366      51.8502       0.0000
  367      49.7680       0.0000
  368      51.6875       0.0000
  369      56.0310       0.0000
  370      58.1267       0.0000
  371      56.0171       0.0000
  372      58.1093       0.0000
  373      56.0109       0.0000
  374      58.1052       0.0000
  375      56.0084       0.0000
  376      58.1037       0.0000
  377      56.0075       0.0000
  378      58.1028       0.0000
  379      56.0076       0.0000
  380      58.1027       0.0000
  381      56.0094       0.0000
  382      58.1025       0.0000
  383      56.0011       0.0000
  384      57.9150       0.0000
  385      57.9444       0.0000
  386      56.0096       0.0000
  387      58.0956       0.0000
  388      56.0036       0.0000
  389      58.0915       0.0000
  390      55.9989       0.0000
  391      58.0907       0.0000
  392      55.9977       0.0000
  393      58.0909       0.0000
  394      55.9987       0.0000
  395      58.0924       0.0000
  396      56.0030       0.0000
  397      58.0974       0.0000
  398      56.0187       0.0000
  399      58.1205       0.0000
  400      56.2513       0.0000
  401      51.6954       0.0000
  402      49.7725       0.0000
  403      51.8510       0.0000
  404      49.7758       0.0000
  405      51.8441       0.0000
  406      49.7702       0.0000
  407      51.8409       0.0000
  408      49.7683       0.0000
  409      51.8414       0.0000
  410      49.7701       0.0000
  411      51.8461       0.0000
  412      49.7775       0.0000
  413      51.8607       0.0000
  414      49.7990       0.0000
  415      51.9135       0.0000
  416      50.0195       0.0000
  417      45.4573       0.0000
  418      43.5461       0.0000
  419      45.6323       0.0000
  420      43.5618       0.0000
  421      45.6306       0.0000
  422      43.5603       0.0000
  423      45.6285       0.0000
  424      43.5595       0.0000
  425      45.6292       0.0000
  426      43.5613       0.0000
  427      45.6340       0.0000
  428      43.5674       0.0000
  429      45.6470       0.0000
  430      43.5837       0.0000
  431      45.6884       0.0000
  432      43.7880       0.0000
  433      39.2316       0.0000
  434      37.3260       0.0000
  435      39.4176       0.0000
  436      37.3503       0.0000
  437      39.4222       0.0000
  438      37.3536       0.0000
  439      39.4225       0.0000
  440      37.3545       0.0000
  441      39.4234       0.0000
  442      37.3556       0.0000
  443      39.4264       0.0000
  444      37.3586       0.0000
  445      39.4345       0.0000
  446      37.3686       0.0000
  447      39.4662       0.0000
  448      37.5628       0.0000
  449      33.0102       0.0000
  450      31.1078       0.0000
  451      33.2045       0.0000
  452      31.1395       0.0000
  453      33.2147       0.0000
  454      31.1472       0.0000
  455      33.2176       0.0000
  456      31.1496       0.0000
  457      33.2183       0.0000
  458      31.1496       0.0000
  459      33.2186       0.0000
  460      31.1488       0.0000
  461      33.2211       0.0000
  462      31.1519       0.0000
  463      33.2446       0.0000
  464      31.3372       0.0000
  465      26.7875       0.0000
  466      24.8876       0.0000
  467      26.9912       0.0000
  468      24.9280       0.0000
  469      27.0067       0.0000
  470      24.9395       0.0000
  471      27.0116       0.0000
  472      24.9427       0.0000
  473      27.0118       0.0000
  474      24.9413       0.0000
  475      27.0090       0.0000
  476      24.9363       0.0000
  477      27.0051       0.0000
  478      24.9311       0.0000
  479      27.0185       0.0000
  480      25.1039       0.0000
  481      20.5580       0.0000
  482      18.6630       0.0000
  483      20.7758       0.0000
  484      18.7123       0.0000
  485      20.7954       0.0000
  486      18.7249       0.0000
  487      20.8008       0.0000
  488      18.7275       0.0000
  489      20.8000       0.0000
  490      18.7246       0.0000
  491      20.7942       0.0000
  492      18.7161       0.0000
  493      20.7833       0.0000
  494      18.7015       0.0000
  495      20.7809       0.0000
  496      18.8507       0.0000
  497      14.3271       0.0000
  498      12.4361       0.0000
  499      14.5484       0.0000
  500      12.4613       0.0000
  501      14.5639       0.0000
  502      12.4677       0.0000
  503      14.5669       0.0000
  504      12.4678       0.0000
  505      14.5648       0.0000
  506      12.4641       0.0000
  507      14.5578       0.0000
  508      12.4554       0.0000
  509      14.5426       0.0000
  510      12.4356       0.0000
  511      14.5187       0.0000
  512      12.5600       0.0000
  513      58.0736       0.0000
  514      55.9886       0.0000
  515      58.0924       0.0000
  516      55.9979       0.0000
  517      58.0981       0.0000
  518      56.0019       0.0000
  519      58.1001       0.0000
  520      56.0042       0.0000
  521      58.1015       0.0000
  522      56.0067       0.0000
  523      58.1034       0.0000
  524      56.0120       0.0000
  525      58.1096       0.0000
  526      56.0313       0.0000
  527      58.1560       0.0000
  528      56.2731       0.0000
  529      51.8301       0.0000
  530      49.7600       0.0000
  531      51.8346       0.0000
  532      49.7632       0.0000
  533      51.8385       0.0000
  534      49.7662       0.0000
  535      51.8414       0.0000
  536      49.7691       0.0000
  537      51.8447       0.0000
  538      49.7733       0.0000
  539      51.8509       0.0000
  540      49.7820       0.0000
  541      51.8669       0.0000
  542      49.8048       0.0000
  543      51.9217       0.0000
  544      50.0262       0.0000
  545      45.6220       0.0000
  546      43.5551       0.0000
  547      45.6234       0.0000
  548      43.5563       0.0000
  549      45.6254       0.0000
  550      43.5580       0.0000
  551      45.6277       0.0000
  552      43.5603       0.0000
  553      45.6311       0.0000
  554      43.5639       0.0000
  555      45.6374       0.0000
  556      43.5711       0.0000
  557      45.6512       0.0000
  558      43.5882       0.0000
  559      45.6930       0.0000
  560      43.7925       0.0000
  561      39.4222       0.0000
  562      37.3564       0.0000
  563      39.4226       0.0000
  564      37.3567       0.0000
  565      39.4235       0.0000
  566      37.3573       0.0000
  567      39.4247       0.0000
  568      37.3583       0.0000
  569      39.4268       0.0000
  570      37.3601       0.0000
  571      39.4307       0.0000
  572      37.3639       0.0000
  573      39.4395       0.0000
  574      37.3745       0.0000
  575      39.4714       0.0000
  576      37.5686       0.0000
  577      33.2250       0.0000
  578      31.1593       0.0000
  579      33.2249       0.0000
  580      31.1589       0.0000
  581      33.2247       0.0000
  582      31.1584       0.0000
  583      33.2247       0.0000
  584      31.1579       0.0000
  585      33.2249       0.0000
  586      31.1575       0.0000
  587      33.2256       0.0000
  588      31.1574       0.0000
  589      33.2291       0.0000
  590      31.1618       0.0000
  591      33.2530       0.0000
  592      31.3474       0.0000
  593      27.0275       0.0000
  594      24.9608       0.0000
  595      27.0267       0.0000
  596      24.9592       0.0000
  597      27.0253       0.0000
  598      24.9574       0.0000
  599      27.0240       0.0000
  600      24.9556       0.0000
  601      27.0224       0.0000
  602      24.9535       0.0000
  603      27.0204       0.0000
  604      24.9503       0.0000
  605      27.0186       0.0000
  606      24.9485       0.0000
  607      27.0340       0.0000
  608      25.1234       0.0000
  609      20.8259       0.0000
  610      18.7553       0.0000
  611      20.8232       0.0000
  612      18.7506       0.0000
  613      20.8200       0.0000
  614      18.7469       0.0000
  615      20.8174       0.0000
  616      18.7444       0.0000
  617      20.8151       0.0000
  618      18.7420       0.0000
  619      20.8118       0.0000
  620      18.7384       0.0000
  621      20.8065       0.0000
  622      18.7328       0.0000
  623      20.8109       0.0000
  624      18.8910       0.0000
  625      14.6081       0.0000
  626      12.5245       0.0000
  627      14.5975       0.0000
  628      12.5024       0.0000
  629      14.5904       0.0000
  630      12.4970       0.0000
  631      14.5875       0.0000
  632      12.4952       0.0000
  633      14.5860       0.0000
  634      12.4947       0.0000
  635      14.5848       0.0000
  636      12.4952       0.0000
  637      14.5829       0.0000
  638      12.4986       0.0000
  639      14.5868       0.0000
  640      12.6762       0.0000
 
 ==================== CUERPO B ====================
  - Zona de contacto -
    1      10.6969       1.5113
    2      10.6317       1.3869
    3      10.6213       1.5321
    4      10.5947       1.3895
    5      10.6113       1.5311
    6      10.5854       1.3896
    7      10.6084       1.5307
    8      10.5823       1.3893
    9      10.6078       1.5303
   10      10.5813       1.3887
   11      10.6089       1.5292
   12      10.5821       1.3871
   13      10.6132       1.5263
   14      10.5843       1.3757
   15      10.6354       1.5344
   16      10.5245       1.5499
   17      10.6319       1.3899
   18      10.6174       1.4016
   19      10.6083       1.3930
   20      10.6019       1.4019
   21      10.5946       1.3934
   22      10.5923       1.4020
   23      10.5885       1.3933
   24      10.5873       1.4017
   25      10.5855       1.3928
   26      10.5844       1.4010
   27      10.5840       1.3915
   28      10.5823       1.3991
   29      10.5820       1.3868
   30      10.5782       1.3869
   31      10.5759       1.3725
   32      10.5467       1.5315
   33      10.6091       1.4062
   34      10.6037       1.4070
   35      10.6021       1.4060
   36      10.5976       1.4070
   37      10.5941       1.4061
   38      10.5912       1.4071
   39      10.5883       1.4060
   40      10.5863       1.4068
   41      10.5843       1.4055
   42      10.5826       1.4061
   43      10.5813       1.4040
   44      10.5794       1.4040
   45      10.5779       1.3990
   46      10.5758       1.3915
   47      10.5776       1.3837
   48      10.5502       1.5337
   49      10.5988       1.4080
   50      10.5960       1.4082
   51      10.5958       1.4080
   52      10.5928       1.4083
   53      10.5911       1.4080
   54      10.5885       1.4083
   55      10.5864       1.4079
   56      10.5842       1.4081
   57      10.5823       1.4075
   58      10.5801       1.4074
   59      10.5786       1.4060
   60      10.5764       1.4053
   61      10.5754       1.4008
   62      10.5734       1.3926
   63      10.5771       1.3850
   64      10.5494       1.5343
   65      10.5930       1.4080
   66      10.5913       1.4076
   67      10.5912       1.4082
   68      10.5892       1.4079
   69      10.5879       1.4082
   70      10.5857       1.4080
   71      10.5839       1.4082
   72      10.5815       1.4079
   73      10.5795       1.4078
   74      10.5769       1.4072
   75      10.5752       1.4063
   76      10.5724       1.4052
   77      10.5717       1.4012
   78      10.5689       1.3926
   79      10.5740       1.3854
   80      10.5457       1.5341
   81      10.5896       1.4059
   82      10.5886       1.4049
   83      10.5882       1.4065
   84      10.5868       1.4055
   85      10.5854       1.4068
   86      10.5836       1.4059
   87      10.5814       1.4069
   88      10.5791       1.4059
   89      10.5764       1.4066
   90      10.5734       1.4053
   91      10.5708       1.4053
   92      10.5669       1.4036
   93      10.5656       1.4005
   94      10.5611       1.3916
   95      10.5672       1.3849
   96      10.5376       1.5331
   97      10.5879       1.3984
   98      10.5873       1.3905
   99      10.5866       1.4007
  100      10.5856       1.3926
  101      10.5839       1.4015
  102      10.5824       1.3933
  103      10.5797       1.4016
  104      10.5776       1.3933
  105      10.5738       1.4014
  106      10.5705       1.3928
  107      10.5658       1.4003
  108      10.5606       1.3915
  109      10.5561       1.3962
  110      10.5479       1.3811
  111      10.5540       1.3823
  112      10.5214       1.5271
  113      10.5875       1.3689
  114      10.5876       1.5524
  115      10.5864       1.3784
  116      10.5860       1.5509
  117      10.5837       1.3785
  118      10.5830       1.5480
  119      10.5795       1.3781
  120      10.5781       1.5466
  121      10.5729       1.3776
  122      10.5707       1.5454
  123      10.5626       1.3767
  124      10.5583       1.5437
  125      10.5450       1.3735
  126      10.5331       1.5337
  127      10.5244       1.3689
  128      10.4740       1.6836
  - Zona libre -
  129       7.8987       0.0000
  130       4.8888       0.0000
  131       7.8768       0.0000
  132       4.8783       0.0000
  133       7.8716       0.0000
  134       4.8747       0.0000
  135       7.8701       0.0000
  136       4.8741       0.0000
  137       7.8706       0.0000
  138       4.8759       0.0000
  139       7.8735       0.0000
  140       4.8826       0.0000
  141       7.8832       0.0000
  142       4.9057       0.0000
  143       7.9186       0.0000
  144       5.2268       0.0000
  145      -1.0596       0.0000
  146      -4.0246       0.0000
  147      -1.0642       0.0000
  148      -4.0277       0.0000
  149      -1.0675       0.0000
  150      -4.0295       0.0000
  151      -1.0684       0.0000
  152      -4.0294       0.0000
  153      -1.0665       0.0000
  154      -4.0259       0.0000
  155      -1.0597       0.0000
  156      -4.0156       0.0000
  157      -1.0397       0.0000
  158      -3.9859       0.0000
  159      -0.9673       0.0000
  160      -3.6734       0.0000
  161      -9.9411       0.0000
  162     -12.8967       0.0000
  163      -9.9423       0.0000
  164     -12.8977       0.0000
  165      -9.9436       0.0000
  166     -12.8984       0.0000
  167      -9.9437       0.0000
  168     -12.8979       0.0000
  169      -9.9415       0.0000
  170     -12.8948       0.0000
  171      -9.9345       0.0000
  172     -12.8862       0.0000
  173      -9.9165       0.0000
  174     -12.8629       0.0000
  175      -9.8579       0.0000
  176     -12.5713       0.0000
  177     -18.8039       0.0000
  178     -21.7568       0.0000
  179     -18.8044       0.0000
  180     -21.7572       0.0000
  181     -18.8049       0.0000
  182     -21.7575       0.0000
  183     -18.8049       0.0000
  184     -21.7574       0.0000
  185     -18.8036       0.0000
  186     -21.7560       0.0000
  187     -18.7993       0.0000
  188     -21.7516       0.0000
  189     -18.7876       0.0000
  190     -21.7367       0.0000
  191     -18.7419       0.0000
  192     -21.4588       0.0000
  193     -27.6618       0.0000
  194     -30.6144       0.0000
  195     -27.6619       0.0000
  196     -30.6145       0.0000
  197     -27.6621       0.0000
  198     -30.6146       0.0000
  199     -27.6624       0.0000
  200     -30.6151       0.0000
  201     -27.6626       0.0000
  202     -30.6158       0.0000
  203     -27.6619       0.0000
  204     -30.6160       0.0000
  205     -27.6573       0.0000
  206     -30.6096       0.0000
  207     -27.6225       0.0000
  208     -30.3438       0.0000
  209     -36.5214       0.0000
  210     -39.4761       0.0000
  211     -36.5210       0.0000
  212     -39.4753       0.0000
  213     -36.5207       0.0000
  214     -39.4748       0.0000
  215     -36.5209       0.0000
  216     -39.4752       0.0000
  217     -36.5222       0.0000
  218     -39.4773       0.0000
  219     -36.5249       0.0000
  220     -39.4816       0.0000
  221     -36.5276       0.0000
  222     -39.4843       0.0000
  223     -36.5052       0.0000
  224     -39.2343       0.0000
  225     -45.3915       0.0000
  226     -48.3534       0.0000
  227     -45.3899       0.0000
  228     -48.3502       0.0000
  229     -45.3879       0.0000
  230     -48.3478       0.0000
  231     -45.3873       0.0000
  232     -48.3474       0.0000
  233     -45.3885       0.0000
  234     -48.3491       0.0000
  235     -45.3927       0.0000
  236     -48.3545       0.0000
  237     -45.4012       0.0000
  238     -48.3645       0.0000
  239     -45.3964       0.0000
  240     -48.1420       0.0000
  241     -54.2983       0.0000
  242     -57.2914       0.0000
  243     -54.2927       0.0000
  244     -57.2804       0.0000
  245     -54.2873       0.0000
  246     -57.2760       0.0000
  247     -54.2853       0.0000
  248     -57.2746       0.0000
  249     -54.2851       0.0000
  250     -57.2744       0.0000
  251     -54.2871       0.0000
  252     -57.2755       0.0000
  253     -54.2939       0.0000
  254     -57.2812       0.0000
  255     -54.3023       0.0000
  256     -57.0649       0.0000
  257       7.5906       0.0000
  258       4.8601       0.0000
  259       7.8485       0.0000
  260       4.8673       0.0000
  261       7.8514       0.0000
  262       4.8638       0.0000
  263       7.8504       0.0000
  264       4.8605       0.0000
  265       7.8475       0.0000
  266       4.8564       0.0000
  267       7.8419       0.0000
  268       4.8498       0.0000
  269       7.8317       0.0000
  270       4.8368       0.0000
  271       7.7764       0.0000
  272       4.7823       0.0000
  273      -1.2919       0.0000
  274      -4.0339       0.0000
  275      -1.0642       0.0000
  276      -4.0266       0.0000
  277      -1.0718       0.0000
  278      -4.0345       0.0000
  279      -1.0780       0.0000
  280      -4.0406       0.0000
  281      -1.0832       0.0000
  282      -4.0466       0.0000
  283      -1.0897       0.0000
  284      -4.0553       0.0000
  285      -1.1023       0.0000
  286      -4.0777       0.0000
  287      -1.1875       0.0000
  288      -4.1721       0.0000
  289     -10.1942       0.0000
  290     -12.9230       0.0000
  291      -9.9439       0.0000
  292     -12.9008       0.0000
  293      -9.9467       0.0000
  294     -12.9044       0.0000
  295      -9.9528       0.0000
  296     -12.9100       0.0000
  297      -9.9593       0.0000
  298     -12.9175       0.0000
  299      -9.9688       0.0000
  300     -12.9307       0.0000
  301      -9.9893       0.0000
  302     -12.9642       0.0000
  303     -10.0959       0.0000
  304     -13.0808       0.0000
  305     -19.0839       0.0000
  306     -21.8054       0.0000
  307     -18.8188       0.0000
  308     -21.7715       0.0000
  309     -18.8135       0.0000
  310     -21.7684       0.0000
  311     -18.8164       0.0000
  312     -21.7716       0.0000
  313     -18.8230       0.0000
  314     -21.7800       0.0000
  315     -18.8357       0.0000
  316     -21.7976       0.0000
  317     -18.8641       0.0000
  318     -21.8400       0.0000
  319     -18.9844       0.0000
  320     -21.9699       0.0000
  321     -27.9688       0.0000
  322     -30.6861       0.0000
  323     -27.6917       0.0000
  324     -30.6411       0.0000
  325     -27.6781       0.0000
  326     -30.6310       0.0000
  327     -27.6768       0.0000
  328     -30.6309       0.0000
  329     -27.6826       0.0000
  330     -30.6391       0.0000
  331     -27.6977       0.0000
  332     -30.6598       0.0000
  333     -27.7324       0.0000
  334     -30.7097       0.0000
  335     -27.8633       0.0000
  336     -30.8513       0.0000
  337     -36.8568       0.0000
  338     -39.5708       0.0000
  339     -36.5653       0.0000
  340     -39.5116       0.0000
  341     -36.5427       0.0000
  342     -39.4942       0.0000
  343     -36.5368       0.0000
  344     -39.4908       0.0000
  345     -36.5408       0.0000
  346     -39.4976       0.0000
  347     -36.5567       0.0000
  348     -39.5190       0.0000
  349     -36.5960       0.0000
  350     -39.5742       0.0000
  351     -36.7377       0.0000
  352     -39.7307       0.0000
  353     -45.7583       0.0000
  354     -48.4649       0.0000
  355     -45.4422       0.0000
  356     -48.3869       0.0000
  357     -45.4110       0.0000
  358     -48.3657       0.0000
  359     -45.4021       0.0000
  360     -48.3607       0.0000
  361     -45.4039       0.0000
  362     -48.3646       0.0000
  363     -45.4170       0.0000
  364     -48.3808       0.0000
  365     -45.4548       0.0000
  366     -48.4315       0.0000
  367     -45.6070       0.0000
  368     -48.6069       0.0000
  369     -54.6783       0.0000
  370     -57.3668       0.0000
  371     -54.3330       0.0000
  372     -57.3004       0.0000
  373     -54.3058       0.0000
  374     -57.2919       0.0000
  375     -54.2998       0.0000
  376     -57.2900       0.0000
  377     -54.2996       0.0000
  378     -57.2900       0.0000
  379     -54.3045       0.0000
  380     -57.2923       0.0000
  381     -54.3227       0.0000
  382     -57.3031       0.0000
  383     -54.4441       0.0000
  384     -57.3873       0.0000
  385       7.8363       0.0000
  386       4.8573       0.0000
  387      -1.0831       0.0000
  388      -4.0412       0.0000
  389      -9.9530       0.0000
  390     -12.9065       0.0000
  391     -18.8117       0.0000
  392     -21.7639       0.0000
  393     -27.6683       0.0000
  394     -30.6210       0.0000
  395     -36.5286       0.0000
  396     -39.4840       0.0000
